Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
12,Tit For 2 Tats,3.06570895522,0.28659514925373136,82.0,0.14975,0.1413936567164179,0.14520149253731346,0.4803955223880596,0.23300932835820895,0.15202594944,0.597711518173,0.149014829942,0.363577125315
13,Eatherley,3.00335820896,0.303410447761194,80.0,0.1445,0.14979664179104477,0.15361380597014931,0.46370708955223877,0.23288246268656707,0.151149005189,0.525369688561,0.149203418488,0.467986290035
14,Cycle Hunter,2.98757462687,0.2949589552238806,77.5,0.15375,0.1597126865671642,0.1352462686567165,0.45173320895522384,0.25330783582089555,0.485003986272,0.601016314613,0.180703358358,0.206272686861
15,Hard Tit For 2 Tats,2.9098880597,0.34952798507462685,75.5,0.14325,0.16250559701492537,0.18702238805970148,0.44242350746268655,0.20804850746268658,0.418599917396,0.534666525687,0.193043925288,0.411035803887
16,GTFT: 0.33,2.88936567164,0.33460820895522386,79.0,0.15175,0.17692537313432827,0.1576828358208955,0.42507649253731344,0.24031529850746275,0.150405507925,0.615945375141,0.150675728245,0.616145616255
17,Cycler CCCDCD,2.80115671642,0.379464552238806,85.0,0.15,0.23750746268656722,0.14195708955223885,0.36631902985074627,0.25421641791044775,0.23813698905,0.249856946593,0.472831464474,0.457939521375
18,Cycler CCD,2.78421641791,0.3803339552238806,84.0,0.153,0.23759141791044766,0.14274253731343284,0.3621063432835821,0.2575597014925373,0.240509846411,0.242589635459,0.487025885482,0.441136228661
19,Prober 2,2.75350746269,0.38363805970149256,69.0,0.84775,0.1810820895522388,0.20255597014925372,0.39843097014925377,0.21793097014925378,0.149327827,0.741871090592,0.151707159677,0.616957572225
20,VeryBad,2.74402985075,0.42251305970149255,61.0,0.1455,0.17739365671641788,0.24511940298507473,0.40496268656716417,0.1725242537313433,0.478222140253,0.64634448021,0.272869966296,0.384568879323
21,Grofman,2.72309701493,0.3975671641791045,82.0,0.16025,0.24553544776119407,0.1520317164179104,0.3459160447761193,0.25651679104477615,0.150583195786,0.65733303708,0.626798724506,0.182022784723
22,Doubler,2.67794776119,0.40725,60.0,0.15,0.17868470149253732,0.22856529850746277,0.3863302238805969,0.20641977611940304,0.150229613091,0.723285631654,0.150742008033,0.614314427845
23,Soft Go By Majority: 20,2.64720149254,0.4254776119402985,61.0,0.16275,0.16830037313432827,0.25717723880597004,0.3935037313432838,0.18101865671641787,0.477860411279,0.662022768016,0.248707479585,0.396016854396
24,Soft Joss: 0.9,2.6426119403,0.42024253731343286,67.0,0.1495,0.20290858208955223,0.21733395522388055,0.3648134328358209,0.21494402985074615,0.150824326003,0.7784504895,0.151842881761,0.779469243525
25,Soft Go By Majority: 40,2.60518656716,0.44265671641791043,59.0,0.1455,0.17406529850746272,0.26859141791044777,0.3814944029850744,0.17584888059701492,0.506232233895,0.67893789087,0.260005668739,0.408379541413
26,Soft Go By Majority,2.56470149254,0.4606884328358209,56.0,0.151,0.1838694029850746,0.2768190298507463,0.3706567164179104,0.16865485074626868,0.525303785894,0.685092606426,0.278012679088,0.423183744657
27,PSO Gambler 2_2_2 Noise 05,2.56119402985,0.4704813432835821,61.0,0.14575,0.2433899253731342,0.22709141791044776,0.3244179104477612,0.20510074626865682,0.644461684941,0.490948567399,0.326080891949,0.44669264455
28,Tullock: 11,2.55503731343,0.48732089552238805,56.0,0.15,0.24146455223880595,0.2458563432835821,0.3285895522388059,0.18408955223880594,0.490275336742,0.590219965783,0.39964697066,0.481786565489
29,"ZD-GEN-2: 0.125, 0.5, 3",2.54070895522,0.46005970149253733,67.5,0.1545,0.2607574626865672,0.19930223880597014,0.30400373134328357,0.23593656716417916,0.149915254534,0.456812843146,0.50196460111,0.762536889666
30,GrudgerAlternator,2.51003731343,0.4869402985074627,61.5,0.13825,0.2446921641791045,0.24224813432835832,0.3145634328358209,0.19849626865671646,0.845594071538,0.847728346809,0.152300970147,0.149802902214
31,"Alexei: ('D',)",2.50973880597,0.4656884328358209,58.0,0.14975,0.21710634328358208,0.2485820895522388,0.3332630597014927,0.2010485074626866,0.156171246865,0.849162052166,0.156255230312,0.848260832895
32,Knowledgeable Worse and Worse,2.4971641791,0.5016940298507463,62.0,0.156,0.27853358208955215,0.2231604477611941,0.2916455223880597,0.20666044776119402,0.566336921327,0.595858981228,0.417213583174,0.435395325203
33,Win-Stay Lose-Shift: C,2.48223880597,0.490035447761194,65.0,0.13425,0.28165858208955213,0.208376865671642,0.2810410447761193,0.22892350746268658,0.149128297821,0.848756497634,0.851359052165,0.150373209505
34,Appeaser,2.47731343284,0.4910186567164179,62.5,0.14625,0.28045335820895523,0.2105652985074626,0.27998134328358204,0.22900000000000006,0.151033646825,0.849120879551,0.849593015044,0.151538779695
35,Stochastic WSLS: 0.05,2.47604477612,0.49162686567164177,64.0,0.1455,0.28107276119402974,0.21055410447761197,0.27979664179104485,0.22857649253731335,0.18562479287,0.817547407755,0.813298374598,0.185566255504
36,Ripoff,2.46843283582,0.4723003731343284,58.5,0.84225,0.21387873134328358,0.25842164179104476,0.3248824626865671,0.20281716417910445,0.151433383887,0.823721735022,0.15553623548,0.843475070734
37,Tester,2.46115671642,0.47138992537313434,58.0,0.85025,0.21315671641791045,0.2582332089552238,0.3257835820895522,0.20282649253731352,0.154033937077,0.824914986383,0.151734203505,0.839390691271
38,Meta Majority Finite Memory: 78 players,2.45686567164,0.49086753731343286,53.0,0.14975,0.21434514925373135,0.27652238805970153,0.3256828358208954,0.18344962686567165,0.278489949916,0.835412645318,0.195632991425,0.808007221991
39,Soft Grudger,2.45078358209,0.49542350746268654,56.0,0.14325,0.2461436567164179,0.24927985074626868,0.30232649253731336,0.20225000000000007,0.587796640841,0.664880463484,0.224577892999,0.637818083639
40,Resurrection,2.44347014925,0.49113805970149255,55.0,0.144,0.23174067164179105,0.25939738805970153,0.3089458955223881,0.19991604477611938,0.150356721406,0.84977093954,0.211019645318,0.849383771624
41,ThueMorseInverse,2.42951492537,0.4998880597014925,60.0,0.15275,0.2824925373134328,0.2173955223880598,0.2695242537313433,0.2305876865671641,0.428950777573,0.40694053318,0.589799964653,0.577816443672
42,Random: 0.5,2.42664179104,0.499964552238806,60.0,0.49975,0.27418097014925363,0.22578358208955224,0.2755447761194031,0.22449067164179104,0.498556587012,0.499715971475,0.502482354575,0.498782237191
43,SelfSteem,2.42141791045,0.494839552238806,57.0,0.4945,0.24788432835820892,0.24695522388059693,0.292268656716418,0.2128917910447761,0.413607094856,0.694443763557,0.324021815993,0.594692941914
44,Meta Minority: 173 players,2.40152985075,0.5093097014925373,83.0,0.85325,0.3206399253731344,0.18866977611940297,0.23737126865671648,0.2533190298507462,0.793377977341,0.151487465696,0.713421747009,0.15126089112
45,Stochastic Cooperator,2.39917910448,0.5121977611940298,56.0,0.15575,0.28030970149253737,0.23188805970149254,0.2689402985074627,0.21886194029850745,0.19785628521,0.689375684366,0.661795934476,0.554646113783
46,ALLCorALLD,2.39555970149,0.49994589552238805,58.0,0.426,0.2950783582089552,0.2048675373134329,0.25375373134328355,0.2463003731343283,0.152156409157,0.149857028731,0.849162369518,0.851237448127
47,Hard Go By Majority: 5,2.37246268657,0.4959589552238806,53.0,0.84875,0.18600186567164173,0.3099570895522388,0.32874440298507457,0.1752966417910448,0.487106462082,0.764364827924,0.248517895565,0.503615415404
